ATT,App,Cond,HQ,HQI,HQS,PQ,button_touch_x_location_count,button_touch_x_location_kurt,button_touch_x_location_mad,button_touch_x_location_max,button_touch_x_location_mean,button_touch_x_location_median,button_touch_x_location_min,button_touch_x_location_quantile,button_touch_x_location_skew,button_touch_x_location_std,button_touch_y_location_count,button_touch_y_location_kurt,button_touch_y_location_mad,button_touch_y_location_max,button_touch_y_location_mean,button_touch_y_location_median,button_touch_y_location_min,button_touch_y_location_quantile,button_touch_y_location_skew,button_touch_y_location_std,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_count,difference.touch_buttonCenter_y_kurt,difference.touch_buttonCenter_y_mad,difference.touch_buttonCenter_y_max,difference.touch_buttonCenter_y_mean,difference.touch_buttonCenter_y_median,difference.touch_buttonCenter_y_min,difference.touch_buttonCenter_y_quantile,difference.touch_buttonCenter_y_skew,difference.touch_buttonCenter_y_std,hit_rate,sessionNr,swipe_length.x_count,swipe_length.x_kurt,swipe_length.x_mad,swipe_length.x_max,swipe_length.x_mean,swipe_length.x_median,swipe_length.x_min,swipe_length.x_quantile,swipe_length.x_skew,swipe_length.x_std,swipe_length.y_count,swipe_length.y_kurt,swipe_length.y_mad,swipe_length.y_max,swipe_length.y_mean,swipe_length.y_median,swipe_length.y_min,swipe_length.y_quantile,swipe_length.y_skew,swipe_length.y_std,swipe_length_count,swipe_length_kurt,swipe_length_mad,swipe_length_max,swipe_length_mean,swipe_length_median,swipe_length_min,swipe_length_quantile,swipe_length_skew,swipe_length_std,target_touch_x_location_count,target_touch_x_location_kurt,target_touch_x_location_mad,target_touch_x_location_max,target_touch_x_location_mean,target_touch_x_location_median,target_touch_x_location_min,target_touch_x_location_quantile,target_touch_x_location_skew,target_touch_x_location_std,target_touch_y_location_count,target_touch_y_location_kurt,target_touch_y_location_mad,target_touch_y_location_max,target_touch_y_location_mean,target_touch_y_location_median,target_touch_y_location_min,target_touch_y_location_quantile,target_touch_y_location_skew,target_touch_y_location_std,time_between_touches_count,time_between_touches_kurt,time_between_touches_mad,time_between_touches_max,time_between_touches_mean,time_between_touches_median,time_between_touches_min,time_between_touches_quantile,time_between_touches_skew,time_between_touches_std,touch.duration_count,touch.duration_kurt,touch.duration_mad,touch.duration_max,touch.duration_mean,touch.duration_median,touch.duration_min,touch.duration_quantile,touch.duration_skew,touch.duration_std,touchAccuracy_count,touchAccuracy_kurt,touchAccuracy_mad,touchAccuracy_max,touchAccuracy_mean,touchAccuracy_median,touchAccuracy_min,touchAccuracy_quantile,touchAccuracy_skew,touchAccuracy_std,touchAccuracy_x_count,touchAccuracy_x_kurt,touchAccuracy_x_mad,touchAccuracy_x_max,touchAccuracy_x_mean,touchAccuracy_x_median,touchAccuracy_x_min,touchAccuracy_x_quantile,touchAccuracy_x_skew,touchAccuracy_x_std,touchAccuracy_y_count,touchAccuracy_y_kurt,touchAccuracy_y_mad,touchAccuracy_y_max,touchAccuracy_y_mean,touchAccuracy_y_median,touchAccuracy_y_min,touchAccuracy_y_quantile,touchAccuracy_y_skew,touchAccuracy_y_std,user_id,x_location.down_count,x_location.down_kurt,x_location.down_mad,x_location.down_max,x_location.down_mean,x_location.down_median,x_location.down_min,x_location.down_quantile,x_location.down_skew,x_location.down_std,x_location.release_count,x_location.release_kurt,x_location.release_mad,x_location.release_max,x_location.release_mean,x_location.release_median,x_location.release_min,x_location.release_quantile,x_location.release_skew,x_location.release_std,y_location.down_count,y_location.down_kurt,y_location.down_mad,y_location.down_max,y_location.down_mean,y_location.down_median,y_location.down_min,y_location.down_quantile,y_location.down_skew,y_location.down_std,y_location.release_count,y_location.release_kurt,y_location.release_mad,y_location.release_max,y_location.release_mean,y_location.release_median,y_location.release_min,y_location.release_quantile,y_location.release_skew,y_location.release_std
1.5,Spell,TinyIcons,1.75,1.5,2,3.25,1.421956913,-0.572204466,-0.432504645,14,-0.439627778,0.25,0,0.25,0.534460088,-0.443197705,1.421956913,0.263727811,-0.81109231,12,-0.626468408,1,0,1,0.545701242,-0.914479174,1.421956913,-0.894973912,-1.366332498,-1.306994821,-1.426421296,-1.448322749,0,-1.34602463,-0.650291609,-1.326257189,1.421956913,-0.014573936,-0.871060848,-0.488320282,-0.871409278,-0.642310136,0.5,-0.656043572,-0.066438871,-0.820125261,-0.369323911,17,1.421956913,-0.213232782,-0.654297903,-0.307956137,-0.331442751,-0.205464409,0.5,-0.205464409,0.807675747,-0.749466683,80,0.662342199,0.157720555,1.139434522,-0.421860812,-0.54382296,40,-0.54382296,0.929339485,0.227013253,1.421956913,0.501130803,-0.059948838,0.543901943,-0.418323522,-0.564591834,73.83258088,-0.564591834,0.725397751,-0.188797914,1.421956913,2.888083553,-0.217055139,-0.836096219,-2.002605601,0,-309,0,-2.723473064,0.964839271,1.421956913,2.140681374,-0.008096433,0.662342199,-0.213740593,9.090909091,0,9.090909091,2.053215523,0.338293371,1.421956913,1.482366156,-1.023224841,-0.360669867,-1.056592348,1,0,1,1.575006192,-0.880565624,1.421956913,-1.288205556,-0.564591834,2,-0.975207456,1,0,1,-1.114982593,-0.871060848,1.421956913,0.125008532,-0.22037207,-0.076179256,-0.345159904,-0.856949367,-0.227013253,-0.856949367,-0.682643656,-0.210428394,1.421956913,-1.056592348,0.118483265,0.003238543,-0.174137878,-0.134806511,-0.008096433,-0.134806511,0.250338505,-0.108704727,1.421956913,-0.141345636,0.240326027,0.198853607,-0.996264913,-1.213846878,-0.612734843,-1.213846878,-0.283901603,0.108704727,101,1.421956913,0.06968492,0.102191529,0.077803332,-0.658314726,-0.170850798,-1.174212108,-0.170850798,-0.157720555,0.161000479,1.421956913,0.797665552,-0.646295726,-0.197202275,-0.875803346,-0.486496781,-1.124458192,-0.486496781,-0.450354593,-0.436063446,1.421956913,-1.686335141,1.773007946,-0.302496106,0.004857826,0.528864825,-0.782180459,0.528864825,-0.572204466,1.46320661,1.421956913,0.003361271,0.662342199,-0.12664067,-0.421860812,1.039763884,-1.009653144,1.039763884,-0.155360891,0.766880691
3.5,Spell,Freezing,3,3.5,2.5,4.75,1.100032804,-0.404226033,1.334101658,63.5,0.583686094,38.5,0,38.5,-0.924363373,1.358142081,1.100032804,-1.350041773,1.647364225,59.5,0.369323911,26,0,26,-0.46473832,1.408730987,1.100032804,0.775601192,0.924363373,0.975207456,0.964839271,1.015445011,5.96E-07,1.067979596,0.771233611,0.824666909,1.100032804,0.541946594,0.630413971,0.591383392,0.786695943,1.124073345,0.499999404,0.995640137,0.504806015,0.515872943,0.243660794,18,1.100032804,0.306111145,0.56079778,2.140234291,1.114982593,1.012352567,0,1.012352567,0.970410312,0.989170989,67,-0.393705542,-0.082676807,-0.894973912,-0.06968492,0.19555148,0,0.19555148,-0.358942316,-0.108704727,1.100032804,0.86163412,0.161000479,1.436738928,0.56079778,0.699089462,0,0.699089462,0.277203369,0.474764919,1.100032804,0.610782366,1.44456962,1.326257189,0.468349209,33.18181813,-182.2727273,33.18181813,-0.788793758,1.334101658,1.100032804,0.899818112,1.622711168,1.46320661,0.797665552,44.09090904,0,44.09090904,0.970010329,1.56505054,1.100032804,1.303200088,-0.94947858,-0.248668042,-1.028706593,1,0,1,1.365808087,-0.711548858,1.100032804,-0.557011781,-0.06968492,4,-0.383228447,0,0,0,-0.348599263,-0.187305401,1.100032804,0.190602273,0.027531049,0.390208429,-0.362398496,0.352042751,-0.436063446,0.352042751,-0.453941683,0.128273145,1.100032804,0.784381079,0.362398496,1.062268754,0.622532575,0.164282136,-0.583686094,0.164282136,1.133257954,0.530728065,1.100032804,0.515872943,-0.22037207,0.324607651,-0.076179256,0.41655684,-0.719916794,0.41655684,-0.899818112,-0.056704786,101,1.100032804,0.939361409,-1.07950704,0.856949367,0.267082444,0.004857826,-0.730448177,0.004857826,-0.200505482,-0.843006504,1.100032804,-0.372793252,1.012352567,0.760378412,0.743193825,1.062268754,-1.451506404,1.062268754,-0.642310136,1.001598662,1.100032804,-0.471966214,0.630413971,1.342029091,1.039763884,0.379745466,-0.107076006,0.379745466,0.138075335,0.662342199,1.100032804,1.22038464,-0.300801465,0.218713304,0.634369372,0.697023458,-0.421860812,0.697023458,-1.285426444,-0.138075335
5,Spell,Normal,3.5,4,3,5,2.2909929,-0.12174525,0.944407911,65,0.686737657,39,0,39,-1.170991815,1.006961058,2.2909929,-0.197202275,1.07950704,63.5,1.295666408,35.5,0,35.5,-1.358142081,1.210471055,2.2909929,1.326257189,0.362398496,0.47921885,0.390208429,0.960256702,5.96E-07,0.970010329,1.1645874,0.383228447,2.2909929,0.964839271,0.690843202,0.80212506,0.668446622,0.040492786,0.499999404,0.038477404,0.919410045,0.626468408,0.486496781,31,2.2909929,-1.272928509,0.630413971,0.316887035,0.843006504,1.713811735,0,1.713811735,0.088012709,0.336762812,106,0.040492786,0.294031478,-0.175782121,0.161000479,0.836096219,0,0.836096219,-1.203760475,0.190602273,2.2909929,0.606884374,-0.151165758,-0.058528974,0.515872943,0.736806039,0,0.736806039,-0.540633415,0.098147252,2.2909929,-1.647364225,1.266242275,0.954573781,0.899818112,39.54545449,-18.63636369,39.54545449,-0.618606361,0.741061205,2.2909929,-0.243660794,0.523286069,0.413027367,0.638334722,52.72727267,0,52.72727267,-1.400048792,0.400714287,2.2909929,-2.338142735,-2.338142735,-2.451862738,-2.451862738,1,0,1,-2.355020798,-2.523239824,2.2909929,-0.990959357,-1.587483855,1,-2.027261673,0,0,0,-0.352042751,-2.080630933,2.2909929,0.595245191,-0.386716083,0.493800573,0.654297903,0.331442751,-0.063193522,0.331442751,1.067979596,-0.043734198,2.2909929,1.067979596,-0.576023225,-0.314383253,-0.236993931,0.115222539,-0.703230452,0.115222539,-1.382994127,-0.328023285,2.2909929,0.934338717,-0.300801465,0.843006504,0.964839271,1.036987673,-0.118483265,1.036987673,1.19710367,0.085926874,102,2.2909929,-0.379745466,0.151165758,1.400048792,0.040492786,0.246998273,-0.165923626,0.246998273,0.072931704,0.030770965,2.2909929,0.390208429,-0.771233611,-0.056704786,0.694960425,0.890150625,0.229730084,0.890150625,-0.964839271,-0.797665552,2.2909929,0.115222539,-0.267082444,1.012352567,0.307585266,0.17742684,-0.278847634,0.17742684,-0.118483265,-0.348599263,2.2909929,0.574076957,-0.22037207,0.634369372,0.270440085,0.391956386,0.250338505,0.391956386,-0.588568399,-0.297414767
5,Spell,Normal,4,4.5,3.5,4.75,2.20961659,0.138075335,0.690843202,64,0.871060848,38.5,0,38.5,-0.843006504,0.728335447,2.20961659,0.246998273,0.508488059,69,1.07950704,31.5,0,31.5,-0.699089462,0.666380445,2.20961659,1.610745785,0.534460088,0.826944122,0.549463599,0.278099526,5.96E-07,0.294031478,1.532808696,0.583686094,2.20961659,0.591383392,0.267082444,0.304191616,0.001553271,-0.207118502,5.96E-07,-0.11601667,0.414791458,0.200505482,0.699089462,32,2.20961659,-0.819601148,1.310808469,0.973882096,1.244873388,1.183946836,0,1.183946836,0.503625659,1.155797755,105,0.125008532,-0.147890811,-0.034011203,0.307585266,0.743193825,0,0.743193825,-0.990959357,-0.246998273,2.20961659,0.646295726,0.243660794,1.755979102,0.843006504,0.678561063,0,0.678561063,-0.073748886,0.518191268,2.20961659,-1.190499493,1.288205556,0.983052917,0.80212506,34.54545449,-20.90909096,34.54545449,-0.273800777,0.775601192,2.20961659,1.017773666,0.471966214,0.86163412,1.023224841,54.99999995,0,54.99999995,0.61468966,0.626468408,2.20961659,2.451862738,-1.54337829,-0.484674896,-1.622711168,1,0,1,2.221623063,-1.127124319,2.20961659,-0.880565624,-1.699913024,1,-2.20961659,0,0,0,-0.328023285,-2.24844539,2.20961659,0.699089462,-0.61468966,0.432504645,0.493800573,0.063193522,-0.098936573,0.063193522,0.866337861,-0.174137878,2.20961659,1.610745785,-0.400714287,0.90712427,-0.210428394,0.071308218,-0.866337861,0.071308218,0.728335447,0.240326027,2.20961659,0.334866096,-0.838395198,-0.17742684,0.280531493,0.41655684,-0.154442327,0.41655684,-0.824666909,-0.707383536,102,2.20961659,-0.352042751,0.210428394,1.108972929,0.894973912,0.871060848,0.581767179,0.871060848,-0.591383392,0.034011203,2.20961659,0.273800777,0.138075335,0.703230452,0.650291609,0.730448177,-0.601582557,0.730448177,-0.223691429,0.22037207,2.20961659,-0.164282136,-0.243660794,0.954573781,0.678561063,0.468349209,0.521430106,0.468349209,-0.310982463,-0.338293371,2.20961659,0.954762109,-0.599115888,0.882954266,0.980431058,0.658314726,0.414791458,0.658314726,-0.9918176,-0.450354593
3,Spell,Freezing,3.75,3.5,4,2.75,1.121032798,0.213740593,0.591383392,69,0.557011781,36.5,0,36.5,-0.80212506,0.67448975,1.121032798,-0.05346133,0.880565624,57.5,1.326257189,34.75,0,34.75,-1.587483855,1.001598662,1.121032798,2.723473064,0.486496781,1.203760475,0.425403389,-0.334146353,1.000000596,-0.360669867,2.888083553,0.694960425,1.121032798,0.719916794,0.55323375,0.523286069,0.459133615,0.040492786,5.96E-07,0.038477404,0.806600578,0.523286069,0.670429586,33,1.121032798,-1.106436714,2.002605601,0.705154083,1.230937467,1.050949784,0,1.050949784,0.528534743,2.149885793,68,0.079427612,0.538199571,1.417520691,0.56079778,0.766880691,0,0.766880691,-0.829225631,0.638334722,1.121032798,-0.414791458,1.151919863,1.184124484,1.062268754,1.757624807,0,1.757624807,-0.17825736,1.368813068,1.121032798,-0.066438871,0.678561063,1.050949784,0.736806039,33.40909085,-15.00000005,33.40909085,-0.030770965,0.642310136,1.121032798,1.728049623,0.899818112,1.280815729,0.94947858,52.04545449,0,52.04545449,1.408730987,0.980431058,1.121032798,1.382994127,-1.366332498,-0.632390434,-1.2519329,1,0,1,1.501673942,-0.970010329,1.121032798,-0.471966214,-0.043734198,4,-0.283901603,0,0,0,-0.300801465,-0.141345636,1.121032798,0.348599263,-0.815600467,-0.355490418,-0.063193522,-0.174137878,0.334866096,-0.174137878,-0.383228447,-0.80212506,1.121032798,2.888083553,-0.453941683,1.210471055,0.376267086,-0.077803332,0.618606361,-0.077803332,2.888083553,0.369323911,1.121032798,0.77998362,-0.457534624,0.46473832,0.457534624,0.959693884,-0.606884374,0.959693884,-1.050949784,-0.131539126,102,1.121032798,-0.583686094,0.355490418,0.964839271,-0.184010563,-0.115222539,0.029150969,-0.115222539,0.092429768,0.294031478,1.121032798,-0.341724624,1.183946836,1.610745785,0.606884374,0.593313185,-1.785492388,0.593313185,-0.682643656,1.210471055,1.121032798,0.011335125,0.144617449,1.237875376,0.602995583,0.538199571,-0.19555148,0.538199571,-0.642310136,0.180717722,1.121032798,0.741702033,-0.493800573,0.954573781,1.217236591,0.530728065,0.46473832,0.530728065,-0.667563729,-0.457534624
3,Spell,Freezing,3.5,3.5,3.5,2.5,1.512168682,1.012352567,0.095682664,65,1.056592348,39.5,0,39.5,-1.875503312,0.200505482,1.512168682,0.085926874,0.707383536,69.5,1.350041773,34,0,34,-0.393705542,0.784381079,1.512168682,0.393705542,-0.118483265,0.098936573,-0.253681533,-0.334146151,0.499999404,-0.297414767,0.246998273,-0.056704786,1.512168682,0.666380445,0.180717722,0.280531493,0.045724767,0.218713304,5.96E-07,0.182996602,0.407742772,0.174137878,1.145654869,34,1.512168682,-1.034569897,0.428951313,0.298022459,1.391470869,1.362225867,0,1.362225867,0.239928403,0.127034665,83,-0.666380445,0.610782366,0.262051609,0.919410045,1.00427625,0,1.00427625,-0.980431058,0.317787682,1.512168682,0.490145409,-0.334866096,0.105159546,1.244873388,1.151919863,0,1.151919863,-0.397412291,-0.03278315,1.512168682,1.121032798,2.391146146,2.888083553,1.001598662,37.27272722,-339.5454546,37.27272722,0.482854618,2.140681374,1.512168682,0.852283345,1.318493495,1.350041773,1.805097466,51.81818176,0,51.81818176,0.899818112,1.230937467,1.512168682,1.699913024,-1.203760475,-0.170850798,-1.318493495,0,0,0,1.771875637,-0.80212506,1.512168682,-0.283901603,-0.257027398,4,-0.658314726,0,0,0,-0.236993931,-0.338293371,1.512168682,2.338142735,-0.880565624,-1.170991815,-0.115222539,-0.04697607,0.008096433,-0.04697607,-2.610389152,-0.766880691,1.512168682,0.376267086,-1.400048792,-0.549463599,-0.05346133,0.071308218,0.034011203,0.071308218,-0.890150625,-1.023224841,1.512168682,0.341724624,-0.736806039,0.223691429,0.47921885,0.845318891,0.766880691,0.845318891,0.719916794,-0.715726561,102,1.512168682,-0.690843202,0.400714287,1.227490626,0.362398496,0.736806039,0.006477121,0.736806039,-0.443197705,0.167565563,1.512168682,0.200505482,0.341724624,1.062268754,0.497462347,0.510331666,-1.070006583,0.510331666,-0.736806039,0.324607651,1.512168682,-1.145654869,1.203760475,0.307585266,0.0178129,-0.495630629,-0.745329831,-0.495630629,0.193901218,0.880565624,1.512168682,-0.155964043,-0.372793252,1.439987976,0.806600578,0.530728065,0.829225631,0.530728065,0.178862515,-0.583686094
2,Spell,TinyIcons,2.75,2.5,3,2.5,1.395746993,-0.654297903,-0.263727811,14.5,-0.46473832,0,0,0,0.557011781,-0.236993931,1.395746993,0.595245191,-0.856949367,12.5,-0.871060848,0,0,0,0.793221851,-0.875803346,1.395746993,-0.686737657,-1.280815729,-1.193795073,-1.310808469,-1.328147285,0,-1.20710897,-0.670429586,-1.350041773,1.395746993,-1.056592348,-0.899818112,-0.919410045,-0.767629022,-0.149528084,0,-0.11601648,-1.190499493,-0.929339485,-0.699089462,35,1.395746993,0.39168747,-0.294031478,-0.316484798,-0.899818112,-1.151919863,0,-1.151919863,1.323132492,-0.190472416,79,0.934338717,0.468349209,0.484674896,-1.133257954,-1.151919863,0,-1.151919863,1.139434522,0.703230452,1.395746993,-0.715726561,1.006961058,-0.700588963,-1.121032798,-1.190499493,0,-1.190499493,0.741083412,0.852025556,1.395746993,0.131539126,-0.694960425,-0.250338505,-0.591383392,0,-4.318181818,0,0.610782366,-0.728335447,1.395746993,-0.824666909,-0.618606361,-0.300801465,-0.732564173,0,-7.5,0,-0.108704727,-0.728335447,1.395746993,1.599006666,-1.408730987,-0.484674896,-1.502085863,0,0,0,1.7454547,-0.964839271,1.395746993,-0.386716083,-1.875503312,2,-0.400714287,1,0,1,-1.587483855,-0.843006504,1.395746993,-0.450354593,-0.203810878,-0.376267086,-0.699089462,-1.622711168,-0.08917785,-1.622711168,-0.425403389,-0.362398496,1.395746993,-0.12174525,-0.260376143,0.066438871,0.847635806,1.124073345,-0.17742684,1.124073345,-0.468349209,-0.411264561,1.395746993,-0.468349209,0.197202275,0.198853607,-1.203760475,-1.502085863,-0.285587866,-1.502085863,0.290651551,-0.0178129,102,1.395746993,1.177444624,-0.450354593,-0.092429768,1.127124319,0.952023091,-1.616699544,0.952023091,-1.303200088,0.040492786,1.395746993,0.184010563,1.085324908,1.426421296,1.334101658,1.338054863,-1.225244824,1.338054863,-1.350041773,1.295666408,1.395746993,-1.426421296,1.805097466,-0.414791458,-1.045340484,-1.728049623,-0.17742684,-1.728049623,1.023224841,1.502085863,1.395746993,-1.540558107,2.140681374,0.295722699,-1.326257189,-0.86163412,-1.435436361,-0.86163412,0.708061769,1.914505825
2,Spell,TinyIcons,2.5,2.5,2.5,2.75,1.538072014,-0.899818112,-0.260376143,14.5,-0.404226033,0,0,0,0.450354593,-0.273800777,1.538072014,-1.334101658,-0.125008532,14.5,-0.260376143,0,0,0,0.294031478,-0.151165758,1.538072014,-1.400048792,-1.2519329,-1.50710812,-1.502085863,-1.328147285,0,-1.20710897,-1.114982593,-1.435436361,1.538072014,-1.400048792,-1.203760475,-1.273495193,-1.313165338,-0.845318891,0,-0.869468851,-1.435436361,-1.382994127,-0.650291609,36,1.538072014,1.419223944,-0.662342199,0.994535087,-1.472718806,-1.914505825,0,-1.914505825,2.000838867,-0.186840893,84,1.210471055,0.390208429,1.52240762,-1.492153479,-1.686335141,0,-1.686335141,1.44456962,0.771233611,1.538072014,1.017773666,1.114982593,0.599671789,-1.492153479,-1.894644351,0,-1.894644351,1.238095731,1.175202124,1.538072014,-0.557011781,-0.576023225,-0.658314726,-0.461133481,0,-3.863636364,0,0.197202275,-0.749612082,1.538072014,-1.482366156,-0.197202275,-0.728335447,-0.508488059,0,0,0,-0.233664464,-0.376267086,1.538072014,1.821865131,-1.532808696,-0.728335447,-1.699913024,0,0,0,1.836536371,-1.151919863,1.538072014,-0.240326027,-2.888083553,2,-0.314383253,1,0,1,-1.788822471,-1.686335141,1.538072014,-1.342029091,-0.482854618,-0.141345636,0.602995583,1.230937467,0.376267086,1.230937467,0.328023285,-0.634369372,1.538072014,-0.758218123,-0.197202275,-0.128273145,0.749612082,0.939361409,0.074555382,0.939361409,-0.273800777,-0.421860812,1.538072014,-0.838395198,-0.141345636,0.198853607,1.44456962,2.053215523,0.317787682,2.053215523,-0.36585901,-0.341724624,102,1.538072014,0.572204466,0.04697607,-0.345159904,-1.554123173,-1.492153479,-2.109705611,-1.492153479,1.426421296,0.131539126,1.538072014,-0.732564173,1.6600757,0.346879071,-1.482366156,-1.979110047,-1.426721354,-1.979110047,1.52240762,1.54337829,1.538072014,0.243660794,-0.924363373,-0.680600942,-0.856949367,-0.736806039,-1.048141012,-0.736806039,0.092429768,-1.108972929,1.538072014,-1.071099318,1.190499493,-0.540072135,-1.482366156,-1.46320661,-1.2519329,-1.46320661,0.832416112,1.288205556
6,Spell,Freezing,5,5,5,6.25,0.484674896,0.379745466,0.331442751,69.5,0.758218123,36,0,36,-0.230337585,0.414791458,0.484674896,-0.715726561,0.348599263,48.5,0.207118502,22.5,0,22.5,-0.217055139,0.147890811,0.484674896,-0.630413971,-0.174137878,-0.407742772,-0.352042751,-0.420078005,5.96E-07,-0.425403389,-0.453941683,-0.240326027,0.484674896,1.914505825,0.439627778,0.715726561,0.559290715,1.548728381,5.96E-07,1.354690596,1.875503312,0.527003419,1.686335141,37,0.484674896,-0.951185091,0.131539126,-0.243573081,0.630413971,0.843006504,2,0.843006504,0.282199113,-0.083671396,48,-0.383228447,-0.115222539,0.262051609,0.686737657,0.813344323,45.5,0.813344323,-0.703230452,-0.05346133,0.484674896,-0.909570436,0.213740593,-0.152453868,0.523286069,0.711548858,57.7169819,0.711548858,-0.105369676,0.065257339,0.484674896,1.914505825,0.369323911,1.830444742,1.54337829,37.9545454,0,37.9545454,2.451862738,1.230937467,0.484674896,0.824666909,1.073725483,1.108972929,0.51217701,37.9545454,0,37.9545454,1.023224841,1.288205556,0.484674896,-1.034219432,-1.151919863,-1.453824994,-0.964839271,1,0,1,-1.105388734,-1.400048792,0.484674896,-0.824666909,0.037251799,4,-0.098936573,1,0,1,-0.534460088,-0.105447569,0.484674896,0.599115888,-1.050949784,-0.86163412,0.082676807,-0.407742772,0.450354593,-0.407742772,-0.847635806,-0.880565624,0.484674896,-0.501130803,-1.183946836,-0.967421566,-0.267082444,-0.297414767,0.599115888,-0.297414767,-0.134806511,-1.103003052,0.484674896,1.9566588,-0.568394032,-1.604848581,-0.658314726,-0.728335447,-0.852283345,-0.728335447,-1.935152569,-0.277164566,103,0.484674896,-0.885347957,0.736806039,0.077803332,-0.508488059,0.174137878,-1.174212108,0.174137878,0.008096433,0.527003419,0.484674896,0.030770965,0.317787682,0.89739338,-0.059948838,-0.312682406,0.009089744,-0.312682406,0.815600467,0.352042751,0.484674896,-0.00161927,0.310982463,0.217055139,0.397207475,0.773415557,-0.782180459,0.773415557,-0.490145409,0.287274941,0.484674896,-1.140448683,-0.944407911,0.139710299,1.091179746,-0.222031444,1.538072014,-0.222031444,1.428714175,-1.358142081
3.5,Spell,TinyIcons,3.5,3.5,3.5,3.25,1.306994821,0.436063446,-0.707383536,14,-0.833801651,0,0,0,0.939361409,-0.61468966,1.306994821,1.382994127,-1.839161246,7.5,-1.742646691,0,0,0,1.310808469,-2.027261673,1.306994821,0.011335125,-1.9566588,-1.073725483,-1.979110047,-1.57354543,0,-1.502085863,-0.184010563,-1.839161246,1.306994821,-0.771233611,-0.885347957,-0.724119705,-0.22105407,0.427176679,0,0.446744519,-1.408730987,-0.909570436,-1.062268754,38,1.306994821,1.131615428,-0.824666909,0.213779145,-1.366332498,-1.647364225,0,-1.647364225,1.704777781,-0.637448251,76,1.326257189,0.771233611,0.833801651,-1.587483855,-1.914505825,0,-1.914505825,1.56505054,1.190499493,1.306994821,0.829225631,0.94947858,0.132450185,-1.587483855,-1.85702573,0,-1.85702573,1.203409744,1.110932049,1.306994821,2.610389152,-0.125008532,1.391470869,-0.193901218,0,-7.045454545,0,3.217753132,0.736806039,1.306994821,2.610389152,-1.045340484,0.591383392,-1.085324908,0,0,0,2.610389152,0.128273145,1.306994821,1.400048792,-1.045340484,-0.307585266,-1.097072229,1,0,1,1.487718119,-0.81109231,1.306994821,-0.432504645,-0.486496781,3,-0.250338505,1,0,1,-0.662342199,-0.421860812,1.306994821,0.530728065,-0.328023285,-0.493800573,-0.557011781,-1.634913493,-0.230337585,-1.634913493,-0.833801651,-0.376267086,1.306994821,-0.193901218,-0.493800573,0.12664067,0.61468966,0.882954266,0.530728065,0.882954266,0.504806015,-0.654297903,1.306994821,-0.297414767,-0.197202275,-1.16778362,-1.673061217,-1.945793194,-0.466543004,-1.945793194,-0.572204466,-0.390208429,103,1.306994821,-0.131539126,0.386716083,-0.275482282,-1.350041773,-1.358142081,-0.993608639,-1.358142081,1.183946836,0.358942316,1.306994821,-1.133257954,1.224058307,-0.134806511,-1.034219432,-1.647364225,-1.09166132,-1.647364225,1.085324908,1.056592348,1.306994821,0.762542255,0.334866096,-0.012954514,-1.472718806,-1.6600757,-1.11800258,-1.6600757,1.46320661,0.749612082,1.306994821,-1.525477431,1.839161246,-1.034219432,-1.914505825,-1.979110047,-1.391470869,-1.979110047,1.258347215,1.713811735
