sessionNr,App,Size,user_id,x_location.down_mean,y_location.down_mean,touch.duration_mean,swipe_length_mean,swipe_length.x_mean,swipe_length.y_mean,button_touch_x_location_mean,button_touch_y_location_mean,target_touch_x_location_mean,target_touch_y_location_mean,time_between_touches_mean,x_location.release_mean,y_location.release_mean,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_y_mean,touchAccuracy_mean,touchAccuracy_x_mean,touchAccuracy_y_mean,x_location.down_median,y_location.down_median,touch.duration_median,swipe_length_median,swipe_length.x_median,swipe_length.y_median,button_touch_x_location_median,button_touch_y_location_median,target_touch_x_location_median,target_touch_y_location_median,time_between_touches_median,x_location.release_median,y_location.release_median,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_y_median,touchAccuracy_median,touchAccuracy_x_median,touchAccuracy_y_median,button_touch_x_location_skew,button_touch_y_location_skew,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_y_skew,swipe_length_skew,swipe_length.x_skew,swipe_length.y_skew,target_touch_x_location_skew,target_touch_y_location_skew,time_between_touches_skew,touch.duration_skew,touchAccuracy_skew,touchAccuracy_x_skew,touchAccuracy_y_skew,x_location.down_skew,x_location.release_skew,y_location.down_skew,y_location.release_skew,x_location.down_kurt,y_location.down_kurt,touch.duration_kurt,swipe_length_kurt,swipe_length.x_kurt,swipe_length.y_kurt,button_touch_x_location_kurt,button_touch_y_location_kurt,target_touch_x_location_kurt,target_touch_y_location_kurt,time_between_touches_kurt,x_location.release_kurt,y_location.release_kurt,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_y_kurt,touchAccuracy_kurt,touchAccuracy_x_kurt,touchAccuracy_y_kurt,button_touch_x_location_quantile,button_touch_y_location_quantile,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_y_quantile,swipe_length_quantile,swipe_length.x_quantile,swipe_length.y_quantile,target_touch_x_location_quantile,target_touch_y_location_quantile,time_between_touches_quantile,touch.duration_quantile,touchAccuracy_quantile,touchAccuracy_x_quantile,touchAccuracy_y_quantile,x_location.down_quantile,x_location.release_quantile,y_location.down_quantile,y_location.release_quantile,x_location.down_std,y_location.down_std,touch.duration_std,swipe_length_std,swipe_length.x_std,swipe_length.y_std,button_touch_x_location_std,button_touch_y_location_std,target_touch_x_location_std,target_touch_y_location_std,time_between_touches_std,x_location.release_std,y_location.release_std,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_std,touchAccuracy_std,touchAccuracy_x_std,touchAccuracy_y_std,button_touch_x_location_mad,button_touch_y_location_mad,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_y_mad,swipe_length_mad,swipe_length.x_mad,swipe_length.y_mad,target_touch_x_location_mad,target_touch_y_location_mad,time_between_touches_mad,touch.duration_mad,touchAccuracy_mad,touchAccuracy_x_mad,touchAccuracy_y_mad,x_location.down_mad,x_location.release_mad,y_location.down_mad,y_location.release_mad,x_location.down_max,y_location.down_max,touch.duration_max,swipe_length_max,swipe_length.x_max,swipe_length.y_max,button_touch_x_location_max,button_touch_y_location_max,target_touch_x_location_max,target_touch_y_location_max,time_between_touches_max,x_location.release_max,y_location.release_max,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_y_max,touchAccuracy_max,touchAccuracy_x_max,touchAccuracy_y_max,x_location.down_min,y_location.down_min,touch.duration_min,swipe_length_min,swipe_length.x_min,swipe_length.y_min,button_touch_x_location_min,button_touch_y_location_min,target_touch_x_location_min,target_touch_y_location_min,time_between_touches_min,x_location.release_min,y_location.release_min,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_y_min,touchAccuracy_min,touchAccuracy_x_min,touchAccuracy_y_min,x_location.down_count,y_location.down_count,touch.duration_count,swipe_length_count,swipe_length.x_count,swipe_length.y_count,button_touch_x_location_count,button_touch_y_location_count,target_touch_x_location_count,target_touch_y_location_count,time_between_touches_count,x_location.release_count,y_location.release_count,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_y_count,touchAccuracy_count,touchAccuracy_x_count,touchAccuracy_y_count,hit_rate,UserId,Session,PQ,ATT,HQI,HQS,HQ,IconSize
520,Spell,TinyIcons,233,440.9318182,316.1136364,1.318181818,356.2990958,210.3636364,269.0227273,6.363636364,3.409090909,9.084710964,17.25413227,6.636363636,445.8409091,585.1363636,4.795454545,5.386363636,-0.278383838,0.415151515,-0.475757576,394,310,1,310.9140425,148.25,227.75,7,2.25,3.181818,13.86364,1,374.75,621.5,5,5,0,0.466666667,-0.6,0.061841949,0.919248926,0.679162902,0.355877956,0.744740708,1.032265826,0.755537289,3.660690258,4.066916433,4.667235193,1.66632879,-1.922985106,-0.405366222,0.55696418,0.311515456,0.550980702,0.007081218,-1.050718204,-1.267685946,-1.784473933,2.154369528,-0.49547635,-0.010003503,-0.673475146,-1.736703735,-0.492987279,15.26652241,18.02804902,21.84633787,-0.718334623,-0.106341998,0.542559547,-0.666850921,4.288553463,0.842268964,-0.245565743,7,2.25,5,5,310.9140425,148.25,227.75,3.181818,13.86364,1,1,0,0.466666667,-0.6,394,374.75,310,621.5,262.9465044,143.9034011,0.567900363,220.5910615,188.7902705,154.3799794,5.730415547,4.090163472,18.56625141,31.64721737,25.13496039,167.7958926,149.768884,3.547833312,3.070333541,0.763860421,0.686662604,0.686158065,5.103305785,3.392561983,2.814049587,2.512396694,182.9833898,150.2355372,127.2086777,10.19872312,14.42017269,10.21487603,0.462809917,0.550119376,0.52892562,0.541597796,224.5041322,140.3119835,130.6590909,118.4504132,887.5,500.5,3,837.2981846,636.5,562,14.5,12.5,86,153,119,767.5,731.5,14,11.5,0.591111111,1.866666667,1.066666667,53,136.5,1,100.4116527,13.5,94,0,0,-5.681818,0,0,207,257,0,1,-2.737777778,-1.266666667,-1.533333333,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0.590909091,233,2,5.75,4,4,4,4,TinyIcons
521,Spell,TinyIcons,233,590.8148148,383.4074074,1.222222222,320.5268375,205.037037,209.8888889,4.777777778,2.944444444,4.47811463,7.424242037,2.888888889,545.5925926,593.2962963,5.796296296,6.12962963,-0.245925926,0.555555556,-0.101234568,652.5,375,1,296.9280216,139,162,0,0,0,0,1,519.5,645.5,5.5,4.5,-0.097777778,0.666666667,0,0.537472427,1.278497643,0.869378185,2.362419351,0.60923266,1.447520026,0.824613705,1.715057906,0.541989191,5.121739929,-0.015988161,-0.073567812,-0.254205592,-1.508147172,-0.4994817,0.00580481,-0.129084214,-0.991144726,-1.41331611,-1.348671197,-0.138461538,-0.784379917,1.312619302,-0.283851771,-1.658528488,0.576695936,1.88075021,-1.537454869,26.4489444,-1.285729962,-0.544493506,0.819888566,7.550949008,2.373621102,0.224649088,3.474367642,0,0,5.5,4.5,296.9280216,139,162,0,0,1,1,-0.097777778,0.666666667,0,652.5,519.5,375,645.5,275.6196218,142.3064838,0.577350269,204.8447118,193.2910781,147.9323737,5.884028796,4.188659904,8.442057869,8.983632253,10.86396065,223.2256549,152.8708139,3.70098547,6.121514067,0.866798149,0.737053501,1.161544856,5.514403292,3.41563786,2.780521262,4.218106996,172.8785682,148.5706447,119.2757202,6.336201701,8.277216118,4.164609053,0.46090535,0.586556927,0.549794239,0.823593964,245.3909465,193.2441701,123.7489712,123.7379973,880.5,580,2,748.8713174,734,558.5,14,14,28.40909,23.40909,57,882,731,15.5,29.5,2.204444444,2.066666667,1.333333333,142.5,161.5,0,55.21095906,11.5,22.5,0,0,-3.863636,0,0,145.5,295,0,0,-2.146666667,-1.066666667,-3.933333333,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0.444444444,233,3,6,4,4,4,4,TinyIcons
522,Spell,Normal,233,496.984375,373.125,0.46875,386.0795358,215.796875,288.640625,30.140625,21.34375,31.64062519,56.52841031,2.875,500.125,661.765625,11.921875,12.6875,-0.005771684,-0.077232143,-0.320535714,539,352,0,355.5231391,177.25,304,35,24,32.045455,44.54546,1,514.25,675.25,7,10.5,-0.010612245,0.028571429,-0.3,-0.512901267,-0.330556631,1.228348357,0.756995871,-0.09443254,0.721257553,-0.062169835,0.499638701,5.305364508,5.504920496,0.695425246,-0.653923901,-0.074425985,-0.396330405,-0.146587235,0.032194292,-0.05814982,-3.666871881,-1.184496485,-1.501945194,-0.51101428,-0.821770185,-0.261901391,-1.27044546,-0.017485413,-1.212308422,12.82911194,29.34173344,30.78557967,-1.212597237,16.31091343,0.58003982,-0.751750155,4.39365844,0.956405567,-0.878260577,35,24,7,10.5,355.5231391,177.25,304,32.045455,44.54546,1,0,-0.010612245,0.028571429,-0.3,539,514.25,352,675.25,290.8951558,143.6832313,0.567073699,187.9662758,170.3258196,161.6004748,15.25441997,13.3787491,63.81567454,93.14351444,9.963643588,161.4564258,68.25769298,11.57939589,10.36647045,0.207303276,0.472298588,0.342510145,11.89550781,11.46679688,9.12109375,8.671875,158.9259696,136.0029297,140.5693359,28.51819886,33.46732992,3.7265625,0.52734375,0.122158402,0.348493304,0.279241071,245.7978516,138.0546875,126.953125,35.88476563,969.5,593,2,742.7422164,571,537.5,59.5,42,283.5,557,57,779.5,735.5,39.5,35,0.514285714,1.128571429,0.2,27.5,154.5,0,0,0,0,0,0,-198.5,0,0,250,340.5,1,1,-0.709387755,-1.085714286,-1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0.8125,233,4,6.5,4,4,4,4,Normal
523,Spell,Normal,233,423.8714286,347.8714286,0.657142857,428.9283208,256.0285714,318.3428571,35.21428571,22.55714286,43.33896086,50.00779257,2.4,474.8714286,666.2142857,21.84285714,20.14285714,1.959673469,-0.184081633,-0.49877551,343.5,303.5,1,455.5875328,255.5,386,36.5,23,34.09091,42.72727,1,441,675.5,7.5,13,0.004285714,0.057142857,-0.342857143,-0.604933954,-0.080235486,5.721128262,5.04846296,-0.245008597,0.513667333,-0.452011656,4.597893238,5.30186782,5.659047934,-0.692145955,5.911725363,-5.578728837,-4.617788986,0.521943761,-0.033423772,0.390622787,-3.515504323,-0.8315844,-1.117277199,-1.616847826,-0.364920702,-0.569862442,-0.93066123,0.388853955,-0.900884117,24.79454156,30.22982407,32.8717655,-0.472172363,15.19726965,33.38642797,27.9581472,34.9648249,32.32868812,24.80465961,36.5,23,7.5,13,455.5875328,255.5,386,34.09091,42.72727,1,1,0.004285714,0.057142857,-0.342857143,343.5,441,303.5,675.5,297.3245242,134.7567167,0.481593992,182.9960099,174.1207299,144.0790108,17.14269083,14.27656009,50.36967564,69.63592853,8.225498376,158.9895179,73.34811094,67.74506401,34.85760349,11.83103713,2.027928563,1.037660423,12.43673469,11.8555102,24.49142857,15.75918367,142.5061304,140.0865306,124.8367347,24.10263484,26.08430382,3.154285714,0.450612245,3.884450146,0.702693878,0.50458309,247.524898,134.3746939,117.9314286,36.33877551,1000,612,1,783.7067372,616,532,67,51,311,437,49,768.5,760,407,210.5,69.93755102,1.2,0.457142857,58,145.5,0,41.83598929,3,17.5,0,0,0,0,0,106.5,321,0,1.5,-0.977142857,-11.62857143,-6.014285714,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0.828571429,233,5,6.25,4,4,4,4,Normal
524,Spell,Normal,233,534.7297297,361.7837838,0.405405405,407.1685276,234.6891892,300.2027027,33.08108108,22.82432432,30.79238397,49.14250568,2.324324324,518.9324324,661.9864865,26.7027027,13.86486486,0.151963596,0.541312741,-0.293436293,548.5,343.5,0,408.2134858,208.5,315,36.5,24,34.09091,42.27273,1,519,674,11,11,0.004489796,0.171428571,-0.285714286,-0.704299602,-0.178681806,5.926047324,1.204428584,-0.312796519,0.435349832,-0.283792908,-1.731906109,5.206539126,5.712819976,0.401814068,5.501621298,5.764289824,-0.465167076,-0.127777594,0.086003133,0.38770365,-3.648685974,-1.025071886,-1.075392546,-1.946951872,0.259858067,-0.696039639,-1.102279594,-0.210980381,-0.999097536,5.888888114,30.03065819,33.85349346,-1.049378462,13.45152185,35.65908277,1.366864386,32.34181237,34.33599392,0.076330589,36.5,24,11,11,408.2134858,208.5,315,34.09091,42.27273,1,0,0.004489796,0.171428571,-0.285714286,548.5,519,343.5,674,263.3040225,135.6535897,0.497742652,165.7969586,168.9604388,141.7686623,17.71044635,14.61506843,30.78143359,65.03038256,7.531615048,128.9754047,84.6223216,86.19031425,11.25873035,1.10996539,2.522177783,0.419839547,13.88531775,12.01022644,30.1614317,8.561723886,125.1284399,143.3294375,123.0891161,21.61929722,25.97210882,2.994886779,0.482103725,0.412258911,0.899175623,0.324533027,222.4937911,109.4477721,115.7932798,40.39737034,938,636.5,1,762.5936008,643,511,67.5,48.5,69.54546,416,46,760.5,742,532.5,48.5,6.520408163,15.21428571,0.428571429,79.5,167.5,0,0,0,0,0,0,-92.5,0,0,299,307,0.5,0.5,-0.88877551,-0.957142857,-1.385714286,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,0.837837838,233,6,6.75,4,4,4,4,Normal
525,Spell,Normal,233,578.4255319,399.7340426,0.319148936,350.8552014,210.5744681,252.9042553,33.67021277,21.58510638,30.03578362,41.96421596,2.872340426,524,652.6382979,16.72340426,34.43617021,-1.459865393,-0.052887538,0.264741641,631,390.5,0,368.7309317,194.5,228,34.5,21.5,29.54545,41.81818,1,519,672,9.5,14,-0.045714286,0.071428571,-0.328571429,-0.46598171,0.201379867,4.099670721,3.815742911,0.196104477,0.812973255,0.256529728,0.062722613,2.505882165,6.787824102,0.801758612,-5.006521205,-3.075120293,3.724290481,-0.417678361,-0.0520009,0.227175142,-1.964348581,-0.989547251,-0.773413872,-1.419494949,-0.24919091,0.275104858,-1.002818815,-0.129822933,-0.673643874,-0.584942361,13.3852352,46.35773009,-0.967623625,4.347697215,19.17659387,14.0555729,26.58377206,13.40064781,13.39838962,34.5,21.5,9.5,14,368.7309317,194.5,228,29.54545,41.81818,1,0,-0.045714286,0.071428571,-0.328571429,631,519,390.5,672,253.5989854,157.1086529,0.471186429,185.4557693,162.8788553,151.6021193,16.87108299,14.29210756,22.36758492,27.38560261,13.47560924,180.5037637,83.06307858,24.28338323,77.26490408,6.087996084,0.843672176,2.406414917,13.37211408,11.64010865,12.79130828,36.65187868,151.1127466,131.5473065,130.6002716,17.87711507,15.93250736,3.990040742,0.434585785,2.593095777,0.483864709,1.151859277,215.3770937,152.6808511,132.6007243,55.01267542,942,756,1,820.1501387,686,549,68,53.5,79.54546,179.5,93,860,760.5,146.5,394.5,0.401632653,1.414285714,11.27142857,84.5,153.5,0,3.041381265,0.5,0.5,0,0,-14.54545,0,0,178,367,0.5,0.5,-36.7744898,-4.185714286,-1.142857143,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,0.829787234,233,7,6.75,4,4,3.5,3.75,Normal
526,Spell,Normal,233,534.9,401.16,0.3,388.9591717,235.73,285.51,31.72,23.99,46.65545488,60.456364,2.44,536.11,686.67,29.79,19.7,2.958392579,0.518857143,0.047792208,506,410.25,0,382.6780962,211.25,264,32.25,27.5,32.045455,53.409095,0.5,546.25,696.25,12.25,8.5,0.014081633,0.114285714,-0.164285714,-0.286940227,0.091220474,4.744404436,6.366598866,0.174334035,0.853539373,0.104375126,4.439936454,3.570130484,6.942114591,0.900102875,6.80710776,4.576024566,6.05749915,0.228566961,0.066935389,0.075363792,-3.844257638,-1.055931857,-0.960270123,-1.241134752,-0.357939609,0.435862397,-0.961769321,-0.661346492,-0.202770554,20.90650087,17.14145588,48.74127956,-0.697998829,16.88386792,21.98077353,42.87440433,47.20216606,21.34620849,39.92528794,32.25,27.5,12.25,8.5,382.6780962,211.25,264,32.045455,53.409095,0.5,0,0.014081633,0.114285714,-0.164285714,506,546.25,410.25,696.25,261.6897407,161.2739917,0.46291005,199.1438633,179.4238856,148.1886721,17.73735825,14.69051131,76.93513179,55.09335584,11.25975314,200.1501551,73.3910834,78.79164529,49.79970084,17.89947591,2.261849615,1.525277305,14.2424,12.1112,31.7904,17.96,157.9139148,143.3068,125.9304,34.20490907,27.92967248,3.4368,0.42,5.605558649,0.960457143,0.580644156,218.932,164.2612,137.2008,36.076,979,743.5,1,816.7963332,770,546.5,63.5,64,458,355,80,935,761,435.5,352.5,125.3173469,12.44285714,10.07142857,72.5,150,0,0,0,0,0,0,-2.272727,0,0,147,320.5,0.5,0.5,-0.57244898,-1.1,-0.814285714,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0.8,233,8,6.75,4,4,3,3.5,Normal
527,Spell,TinyIcons,233,435.6857143,402.7714286,0.914285714,301.9905929,217.0571429,181.2571429,3.028571429,3.1,3.4350648,6.487012914,1.771428571,442.9142857,584.0285714,10.7,8.528571429,-5.706666667,-0.001904762,0.325714286,319,407,1,246.4183435,149.5,193.5,0,0,0,0,1,450.5,580.5,7,4,-0.022222222,0.533333333,0,1.15516086,1.080971605,3.615935135,3.65085774,1.248026274,1.502768475,0.672208535,1.077282218,1.013080934,5.621005724,-0.037851378,-4.396298776,-3.352311533,3.272874327,0.468601933,0.27677766,-0.520093463,-0.559393289,-1.257805882,-0.362175076,0.389490051,1.907466444,2.088298649,0.071349094,-0.233964916,-0.535243864,0.463611693,-0.466536022,32.47031029,-0.502973188,-0.560731634,13.66361224,13.37167009,19.45889903,12.03474557,11.83746016,0,0,7,4,246.4183435,149.5,193.5,0,0,1,1,-0.022222222,0.533333333,0,319,450.5,407,580.5,305.5887299,95.34614515,0.562108874,193.7286127,183.0736661,124.801747,4.558351832,4.645997645,7.022078126,9.286227857,6.235975863,191.9818652,132.5570323,17.15337387,16.26523849,23.54863188,2.706684329,2.434167004,3.840816327,4.017142857,8.685714286,8.531428571,140.0273334,135.1510204,100.4497959,5.6994432,8.155101949,2.337959184,0.365714286,10.4167619,1.427591837,1.204789116,271.1657143,155.9738776,75.07673469,107.0865306,945,576,2,861.1238297,768,483,13.5,12.5,22.04545,29.31818,37,835,743.5,86.5,79,0.888888889,2.133333333,10.53333333,33,196.5,0,2.5,1.5,2,0,0,-8.409091,0,0,84.5,301,0,0,-121.4844444,-11.53333333,-2.866666667,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0.371428571,233,9,3.25,4,3,4.5,3.75,TinyIcons
528,Spell,Normal,233,568.3928571,374.2380952,0.523809524,400.0430382,253.0714286,275.9047619,33.19047619,21.44047619,29.44480507,41.78354976,2.30952381,502.3452381,649.5238095,14.60714286,15.95238095,-0.100719145,-0.118027211,-0.343537415,580.75,363.25,1,418.8445097,271,248.25,34.5,19.25,30,43.63636,1,498.75,680.5,10.75,15.75,0.004795918,-0.014285714,-0.428571429,-0.414640423,0.404994256,5.532548408,0.570763925,0.002915661,0.311657942,0.029847954,1.314816887,-0.493349482,6.318625778,-0.098914564,-5.819067408,-4.482199702,0.974134865,-0.166782107,0.298997969,0.047818368,-3.021945004,-1.113694614,-1.608600563,-2.09229021,-0.043911308,-0.271472894,-1.453621455,-0.305930583,-0.299191072,5.45912244,-0.133186905,40.54107372,-0.807254555,8.588844479,33.65012419,0.065477645,36.3816525,25.11995789,2.13159021,34.5,19.25,10.75,15.75,418.8445097,271,248.25,30,43.63636,1,1,0.004795918,-0.014285714,-0.428571429,580.75,498.75,363.25,680.5,272.4442779,163.3280493,0.505486737,199.103928,173.3091335,173.0800336,15.43592278,12.22861617,21.70977428,17.86075434,9.353460545,165.2688308,124.8154224,25.77069041,9.641633251,0.80895525,0.840417893,0.409627207,12.20521542,9.789115646,10.98129252,7.619047619,159.9821685,140.2789116,155.6145125,15.1518242,14.31333739,3.134920635,0.498866213,0.294769309,0.430482669,0.308098477,234.4166667,137.2902494,148.7970522,69.45804989,973,623,1,903.4236271,710.5,558,58,50,117,74.54546,61,831,752,169.5,42,0.652244898,0.657142857,1.042857143,41,128.5,0,17.02938637,3.5,1.5,0,0,-11.81818,0,0,234,193,0.5,0.5,-5.050408163,-4.842857143,-1.2,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0.857142857,233,10,6.25,4,4,3,3.5,Normal
529,Spell,TinyIcons,233,482.7878788,388.4848485,0.96969697,285.4389315,165.3939394,213.8787879,3.136363636,2.96969697,2.506887273,7.92011,2.333333333,463.1515152,599.6969697,9.954545455,7.5,2.731986532,0.567676768,-0.139393939,384,372,1,268.0228535,131,167,0,0,0,0,1,383,645,4.5,5,-0.186666667,0.066666667,-0.133333333,1.060045275,0.960550959,5.114407986,3.187576306,0.711566382,0.910730759,0.622606021,1.309360687,0.394282834,5.599166753,0.023203884,5.688008432,4.425554309,2.363000149,0.085929755,0.485346899,0.221938327,-0.989303959,-1.487541745,-0.816288268,-0.331005103,0.25101532,0.421115026,-0.309348587,-0.278478339,-0.631911742,2.011003946,-1.865072271,31.8170867,-0.788094763,-0.191219281,27.94838451,12.65907621,32.56796363,23.00616866,10.35068331,0,0,4.5,5,268.0228535,131,167,0,0,1,1,-0.186666667,0.066666667,-0.133333333,384,383,372,645,271.2223785,124.8397401,0.636634142,164.6446306,136.6580334,130.6532882,4.299841435,4.079176146,5.608471537,9.481168784,8.809322713,197.7455548,136.9881347,19.85980694,10.11264679,19.27302034,2.914814708,1.68204271,3.650137741,3.567493113,8.630853994,6.181818182,128.3131888,111.4903581,107.6179982,4.237833152,9.120126667,3.212121212,0.411386593,6.487084991,1.405325987,0.984022039,243.6905418,166.0018365,102.040404,112.2644628,897.5,601,2,684.7864631,532.5,499.5,12,12.5,18.86364,21.59091,51,884.5,736.5,116.5,53,109.7688889,15.53333333,7.066666667,92,124.5,0,8.062257748,1,8,0,0,-7.954545,0,0,129.5,255.5,0.5,0.5,-7.453333333,-2.6,-3.133333333,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0.424242424,233,11,2.25,4,4,6,5,TinyIcons
530,Spell,TinyIcons,233,472.02,309.98,1.2,397.8242961,253,281.42,3.98,4.34,14.46727204,24.267273,3.52,505.38,591.4,6.04,5.96,0.496888889,-0.096,-0.426666667,358,339.5,1,363.2547316,185,277,1,1.5,1.136364,12.5,1,468.5,611,6,5,0.288888889,-0.2,-0.266666667,0.743356791,0.608039144,0.72887693,1.122646708,0.447178258,0.858355029,0.283821142,4.683860289,4.843570066,4.903229758,0.434782609,0.79909899,0.540661698,-0.5347716,0.391022392,0.316045133,-0.114655548,-1.585977029,-1.361565638,-1.186677521,0.490118577,-0.183403658,-0.100131484,-0.708499052,-1.041069837,-1.238658738,22.75424527,23.91614012,24.31607064,-1.123336252,3.497819342,0.566620117,0.697516421,0.245444227,-0.182586004,-0.53450045,1,1.5,6,5,363.2547316,185,277,1.136364,12.5,1,1,0.288888889,-0.2,-0.266666667,358,468.5,339.5,611,304.5624758,113.1364847,0.5,219.8565808,196.1441328,159.8429359,4.720257761,4.853521059,44.4584851,70.31598217,12.25805857,179.8270743,132.7521186,4.061814045,4.879634549,0.928822432,0.979432943,0.94418297,4.176,4.2736,3.2416,3.7552,175.5778707,161.8,129.5104,19.25672638,26.96494568,4.8352,0.384,0.693831111,0.79616,0.778666667,269.744,153.816,96.984,92.768,922.5,496,2,878.4864825,713.5,600.5,13.5,13,223.5,358.5,62,842,748.5,17,17.5,2.488888889,2.266666667,1,46,121.5,0,0,0,0,0,0,-7.5,0,0,236.5,168,0.5,0,-1.306666667,-1.533333333,-2.333333333,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0.56,233,12,2,5,4,6,5,TinyIcons
544,Spell,Normal,235,543.1923077,407.7435897,0.307692308,403.3815826,254.1153846,274.0641026,42.88461538,28.43589744,41.52680695,47.48251718,1.102564103,522.8205128,681.8076923,12.16666667,9.461538462,-0.054317111,0.276556777,-0.178021978,580,406.5,0,383.9456342,225.5,269,41.5,29,42.27273,49.54546,1,518,679.5,7.5,6.5,-0.008979592,0.214285714,-0.171428571,-0.834312323,-0.082405985,0.629904186,1.279591281,0.141754615,0.893392991,0.301888272,-0.459209946,-0.877235117,1.746205446,0.867043989,-0.392080383,-0.134420483,0.175441048,-0.060891757,0.043152925,-0.283949685,0.488757774,-1.164493464,-1.105401553,-1.318651985,-0.658553578,0.289424517,-1.148257329,1.707897261,1.93097552,0.568072585,2.183528566,2.682424726,-0.603024423,1.363093734,-0.938278375,0.845264116,4.414825706,0.248730339,2.082903532,41.5,29,7.5,6.5,383.9456342,225.5,269,42.27273,49.54546,1,0,-0.008979592,0.214285714,-0.171428571,580,518,406.5,679.5,271.7011132,140.1044193,0.4675719,179.5403966,189.809096,140.8697224,13.64178061,12.00612754,16.04470178,14.25847522,1.252258419,202.1632836,17.58573562,9.898387251,8.774502996,0.174895995,0.354266419,0.3245396,10.17751479,8.460223537,8.615384615,6.850098619,149.8340604,147.9250493,117.8415516,11.94549098,10.7082664,0.788954635,0.426035503,0.112044439,0.284173946,0.231276416,233.34714,164.8579882,117.5062459,13.37278107,983.5,613,1,812.0938985,759.5,510.5,64,64.5,74.54546,78.18182,5,947.5,736.5,35,31.5,0.481632653,1,0.842857143,74,143,0,82.0548597,3,77.5,0,0,0,0,0,101,644,0.5,0,-0.628571429,-0.714285714,-0.9,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,0.974358974,235,1,5.75,5.5,5,3,4,Normal
545,Spell,Normal,235,522.7790698,382.5697674,0.302325581,415.5682833,270.5697674,288.6511628,29.1744186,25.77906977,27.90697694,40.9090907,2.930232558,519.6976744,671.2209302,16.87209302,22.47674419,-0.843497864,-0.020265781,-0.496677741,541,386.5,0,413.4794433,252.5,303,33,28.5,31.81818,46.36364,1,495,684.5,12,9,0.012857143,-0.014285714,-0.171428571,-0.271143796,-0.422231162,2.756759266,6.360061777,-0.179214084,0.586698406,-0.355258539,0.008472649,-0.990932529,6.476271642,0.892260432,-6.539778297,1.44406188,-6.193107502,-0.07602003,-0.012584351,0.049845162,-5.420840693,-1.251509339,-0.901038619,-1.264990619,0.698024642,0.201347094,-0.695614512,-1.040249609,-0.657481252,-1.007139249,-0.065236004,42.26357017,-0.868049301,32.63372698,11.16340005,41.19519959,42.84279098,5.744193493,39.71970511,33,28.5,12,9,413.4794433,252.5,303,31.81818,46.36364,1,0,0.012857143,-0.014285714,-0.171428571,541,495,386.5,684.5,263.8737817,139.3547025,0.464700811,171.6292954,168.1849386,133.1350252,18.73146186,15.34030729,19.9095603,20.98166352,12.55159893,159.6971889,89.33932787,17.4485956,72.22748071,5.966874805,0.697156745,2.104349785,15.70416441,12.0346133,11.72309356,23.91346674,123.719654,133.2406706,107.9637642,16.82678606,16.27906936,3.926446728,0.421849648,1.776040441,0.481866646,0.727991965,230.5749054,132.0254191,112.181179,38.12601406,961.5,625.5,1,791.7678006,718.5,509.5,61.5,50,66.81818,69.09091,83,805.5,735.5,99.5,480.5,0.87,2.842857143,0.428571429,70.5,134.5,0,0,0,0,0,0,-0.4545455,0,0,209,134.5,0.5,0.5,-39.02836735,-1.257142857,-13.72857143,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0.837209302,235,2,4.5,4,4,3,3.5,Normal
